AppId,Title,ContentDescription,Installs,Currency,Price,OffersInApp,Name,DeveloperId,Email,Website,Address,GenreId,Genre_Name,ContentRating,ContainsAds,DateReleased,name,id
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Puzzle,GAME_PUZZLE
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Brain teaser,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Casual,GAME_CASUAL
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Single player,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Stylized,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Miscellaneous,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Puzzles,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Fantasy,
com.unicostudio.braintest,Brain Test: Tricky Puzzles,"➤Brain Test is an addictive free tricky puzzle game with a series of tricky brain teasers. Different riddles and tricky tests will challenge your mind. This new puzzle game may break common sense and bring your new brain-pushing experience!➤You can enjoy yourself with your friends with this addictive and funny free IQ game. Brain games, IQ games and mind games can be a great way to enhance your brain. Think out of the box, crack the puzzles and get ready to take the quiz! You will enjoy this funny tricky test. This game is a new game and an offline game. Also one of the best games in the world. When you're tired and need to brain out for a while, play this tricky brain teaser game or other puzzle games from the Brain Test Series: Brain Test 2: Tricky Stories, Brain Test 3: Tricky Quests, Brain Test 4: Tricky Stories and Who Is? Brain Teaser & Riddles.➤If you are a fan of word games, word search games, puzzles, sudoku puzzles, riddle games or any other quiz games, tricky test Brain Test is your best choice! Brain Test game is a popular choice in the puzzle games category, offering a fun mind game experience. Much funnier than classic test games. Brain games and iq games are for improving the brain. You can play the best games offline. Brain games for adults are fun, including popular mind games like Brain Test.➤These offline mind games, brain games, IQ tests, thinking games and puzzle games are perfect for those who love this funny brain out! Test your brain now!⭐FEATURES⭐● Tricky & Mind-blowing Brain Teasers and Brain Go: You will be tricked!● Unexpected game answers to the great number of quizzes.● Fun for All Ages: The best trivia game for family & friends’ gatherings!● Enjoy this impossible quiz and puzzle brain games.● Download this funny game for free.● Endless fun and brain-pushing games.● Great exercise for the brain with no wifi games.● Brain Test is a fun offline brain game for a relaxing brain out.● Simple and highly addictive game play.● Great pastime with riddle games and cool games.● Play without the internet.● Offline puzzle games and brain puzzles.● One of the best free games. Brain games for adults, puzzle games and new games.Have fun!",317163253,USD,0,True,Unico Studio,7082921952629566940,support@unicostudio.co,https://unicostudio.co/,"3101 Park Blvd, Palo Alto, CA",GAME_TRIVIA,Trivia,Everyone,True,"Nov 21, 2019",Offline,
logos.quiz.companies.game,Logo Quiz,"Guess the brands with Logo Quiz game! Best trivia game ever!We can see various brands logos every day and everywhere.On TV, walking along the street, in magazines ... simply everywhere!How many of brand logos can you guess?Logo Quiz is a free trivia app where you guess the brands names of thousands of logos from popular companies.♥ More than 60 000 000 downloads around the world! Thank you! ♥More than 3000 logos are available for you to guess.★ We have introduced a new game mode that is called ""Daily Challenge"". Guess new puzzle every day! Get more points and extra hints! ★In our logo quiz game you will find new Extra Levels. Available only in our game & all for free!★ Food Quiz - guess the food of popular companies,★ Guess The Color - guess the colors of thousands of logos,★ Retro level - test your knowledge of past company images,★ Slogans - identify 200 famous slogans,★ Minimalist - surprise :D,★ Expert Mode - This is a ""Nightmare Mode"" >:-).More levels coming soon!LOGO QUIZ FEATURES:★ 3000 logos and a small size of the application!★ 52 exciting levels!★ 15 languages support!★ Learn more about brands after correctly guessing!★ Helpful clues! Each logo has 5 hints! ★ 12 free hints every 15 minutes! Free hints are available in our store every day!★ New hints are granted for correct logo quiz answers.★ Swipe screen to switch between logos!★ Cloud Save! Start game on your phone and continue where you left off on your tablet!★ Detailed statistics!★ New leaderboard! Compare your scores with your friends!★ Frequent application updates!Compare your answers with your friends! Challenge them to see who knows more logos!New logos coming soon.Check for the updates!----------Find Us on Facebook and stay up-to-date!http://bit.ly/fb-logo-quiz",78343227,USD,0,True,bubble quiz games,8045992135443664513,contact@logos-quiz.com,http://www.logos-quiz.com,"Skalna 159E, 43-100 Tychy, Poland",GAME_TRIVIA,Trivia,Everyone,True,"May 28, 2012",Trivia,GAME_TRIVIA
