AppId,Title,ContentDescription,Installs,Currency,Price,OffersInApp,Name,DeveloperId,Email,Website,Address,GenreId,Genre_Name,ContentRating,ContainsAds,DateReleased,name,id
com.ubercab,Uber - Request a ride,"Join the millions of riders who trust Uber for their everyday travel needs. Whether you’re running an errand across town or exploring a city far from home, getting there should be easy.FIND THE RIDE YOU WANTFind the perfect ride right at your fingertips! Uber is here to make your journey stress-free and enjoyable.Pick from a wide range of products that the Uber app has to offer including: - UberX: Affordable rides, all to yourself- Uber Green: Eco-Friendly- UberX Priority: Priority pickup- UberXL: Rides for groups up to 6- Comfort: Newer cars with extra legroom- Comfort Electric: Premium zero-emission cars- Uber Pet: Rides for you and your pet- Black: Luxury rides with professional drivers- Taxi: You now have the option to request a cab or a taxi in select cities- 2-wheels: Find a scooter to start riding today - Premier: Luxury rides with highly-rated driversUPFRONT PRICINGWith Uber, you no longer need to worry about hidden costs or unexpected surprises. As you enter your destination in the app, you get upfront pricing and the estimated time of arrival.SAFETY TOGETHERSafety is a top priority at Uber. We have established comprehensive safety features to help ensure every rider and driver feels secure and comfortable.PRICINGWe’re doing all we can to make our pricing as transparent as possible.- UberX Share: UberX Share connects you to other riders headed in the same direction. - Group Rides: Share the journey with friends.- Split Fare: Split the cost evenly while you’re still on the ride. JOIN UBER ONE FOR EXCLUSIVE PERKSBenefit from $0 Delivery Fee and up to 10% off eligible delivery and pickup orders and 6% Uber Cash back on eligible rides. Other fees & terms apply. For more details see uber.com/uberone.RESERVE RIDES IN ADVANCENeed a ride at a specific time? No problem! Uber allows you to reserve rides in advance, so you can plan your day with confidence. GO GREENUber is committed to building a sustainable future for our cities. With a growing fleet of electric and hybrid vehicles, you can choose eco-friendly rides to help reduce your carbon footprint.CARSHAREDrive yourself with Uber Carshare. Borrow a car by the hour, day, week or longer – you only pay for the time you’ve booked. Currently available in select cities.RENT CARS AND HAVE THEM DELIVERED TO YOUWhether you need a car today or later, the online booking experience will help you find the right vehicle for a family vacation, a weekend getaway, airport travel, and more. You can have a rental car delivered to your door at the time and location of your choice with Valet, currently available in select cities.MORE FEATURESDelivery: Order food from your favorite restaurants through Uber Eats. Stock up on groceries, shop pharmacy, convenience and pet supplies and get them all delivered. Uber Connect: an easy, same-day, no-contact delivery solution that allows people to send items whether it’s a care package or an item you sold online.Transit: Say goodbye to complicated time schedules, hectic transfers, and unexpected waits while reducing your trip’s emissions.Uber Charter: Book high-capacity group rides in vehicles seating 14-55 passengers, such as limo buses and coach buses.Uber for Business: Manage and track business travel, meal programs, and more on one dashboard.Uber Hourly: Keep a car and driver with you for hours. Uber Car Seat: Uber Car Seat provides one forward-facing car seat for a child who is at least 2 years old, 22 pounds, and 31 inches tall.Get Started Now! Download the Uber app and create an account today. Uber is available in the following cities: Boston, DC, LA, New York, San Francisco, Vegas, Orlando, Chicago and more. Check if Uber is available in your city at https://www.uber.com/cities. Stay updated on the latest news, promotions, and offers by following us on Twitter at https://twitter.com/uber and liking us on Facebook at https://www.facebook.com/uber.",953523166,USD,0,False,"Uber Technologies, Inc.",7908612043055486674,Support@uber.com,http://www.uber.com,,MAPS_AND_NAVIGATION,Maps & Navigation,Everyone,False,"Oct 28, 2010",Maps & Navigation,MAPS_AND_NAVIGATION
com.waze,Waze Navigation & Live Traffic,"Know what's ahead on the road with the help from other drivers. Waze is a live map that harnesses the local knowledge of tens of millions of drivers around the world. Drivers safely and confidently reach their everyday destinations thanks to Waze map’s GPS navigation, live traffic updates, real-time safety alerts (including roadworks, accidents, crashes, police, potholes and more), and accurate ETAs.Make your next drive more predictable and stress-free:• Get there faster with real-time directions, accurate ETAs and automatic rerouting based on live traffic, incidents and road closures• Even if you know the way, avoid surprises on the road ahead with safety alerts for accidents, crashes, roadworks, objects on the road, potholes, speed bumps, sharp curves, bad weather, emergency vehicles, railway crossings and more• Steer clear of tickets by knowing where police and red light and speed cameras are located• Share what’s happening on the road with other drivers by reporting live incidents and hazards• Stay informed of upcoming speed limit changes, and keep your speedometer in check • Know which lane to be in with multi-lane guidance • See toll pricing and choose to avoid tolls along your routes• Add road passes and vignettes for HOV lanes and restricted traffic zones• Find petrol/fuel stations and prices and EV charging stations along your route• Locate and compare parking lots and their prices near your destination• Use voice-guided turn-by-turn navigation from a variety of languages, local accents and your favourite celebrities• Plan your next drive by checking ETAs by future departure or arrival times• Use your favourite audio apps (for podcasts, music, news, audiobooks) directly within Waze • Sync Waze to your car’s built-in display through Android Auto* Some features are not available in all countries* Waze navigation is not intended for emergency or oversized vehiclesYou can manage your in-app Waze privacy settings at any time. Learn more about the Waze privacy policy here, www.waze.com/legal/privacy.",568475057,USD,0,False,Waze,Waze,support@waze.com,http://www.waze.com,98 Yigal AlonTel AvivIsrael,MAPS_AND_NAVIGATION,Maps & Navigation,Everyone,True,,Maps & Navigation,MAPS_AND_NAVIGATION
com.grabtaxi.passenger,Grab - Taxi & Food Delivery,"<b>Get everything you need with Grab — the leading ride-hailing, taxi, food delivery, and grocery app in  Southeast Asia.</b>We offer essential everyday services to over 670 million people across Singapore, Indonesia, Malaysia, Thailand, Philippines, Vietnam, Cambodia, and Myanmar. Grab offers various ride-hailing options, including 4-wheel and 2-wheel rides, and taxi booking. There’s also a diverse range of services including food order delivery from restaurants, prompt package delivery, and groceries from supermarkets, making it a leading delivery platform. From ride-hailing to food and grocery delivery, Grab is your one-stop app for all your everyday needs in Southeast Asia.Book a ride for any occasion and budgetOrder a ride on Grab, the top ride-hailing and taxi app in Southeast Asia. Choose from a variety of transport modes, including cars, motorbikes, and buses, and get matched with a professional driver in minutes.Food delivery for any cravingGrabFood: a leading food delivery app that allows you to easily order food from your favorite restaurants and get it delivered to your doorstep, making it convenient and hassle-free Conveniently order food and groceries for deliveryGrabMart is a convenient food delivery app that allows you to order groceries and handpicked fresh produce from your favorite supermarket. Secure and seamless cashless paymentsGrabPay: A safe and secure mobile wallet where you can easily pay for Grab services, such as food and grocery delivery and taxis, as well as at local merchants Reliable on-demand package deliveryGrabExpress: Order affordable, fast, and reliable courier service with insurance for your itemsRewards for using GrabGrabRewards: Order food, ride and earn reward points for every dollar you spend and use them to redeem deals in the GrabRewards catalogGrab is the only ride-hailing and food-delivery app you need. Whether you are searching for a taxi app, express food delivery, or grocery delivery, Grab has got you covered.In addition to our renowned ride-hailing, taxi, and food delivery services, we also strive to promote economic empowerment for everyone in the region. We provide financial services such as wealth management, lending, cashless payments, and insurance.Find out more about us at www.grab.com.Grab offers the ability for users to receive personalized targeted advertising, offers, and updates from Grab and its partners and communications/advertising from certain third-party apps based on activity on your devices. Users may exercise opt-out choices under the Privacy and Consent Management sections within Settings within the app. For further details, you may refer to our Privacy Policy at www.grab.com/privacy.",297053899,USD,0,False,Grab Holdings,Grab+Holdings,support@grab.com,https://grab.com,"138 Cecil street,#01-01 Cecil Court,Singapore 069538.",TRAVEL_AND_LOCAL,Travel & Local,Everyone,False,"May 30, 2013",Travel & Local,TRAVEL_AND_LOCAL
com.olacabs.customer,"Ola: Book Cab, Auto, Bike Taxi","<h1>Book a budget-friendly ride with Ola</h1>  Whether it’s an Ola Cab, Auto, or Bike, on board to enjoy a seamless travel experience🌟, across our services in over 200+ Indian cities🌍 like Mumbai, Chennai, Kolkata, Hyderabad, Bangalore, and more; with over 40 million active users. Swipe right to reserve your ride, the destination is just a tap away 🚕 — let's make every mile a memory!  Well, not just this, but you can deliver smiles😊, enjoy meals 🍲, and find convenience at your fingertips 📲 with Ola Parcel and Food delivery.  🚗 <b> Services Available on the Ola App </b>   🛵 <b> Ola Bike Taxi </b>   In a rush or on a budget? Navigate traffic effortlessly with an affordable Ola Bike Taxi.  🛺<b> Ola Auto </b>   Skip the hassle of haggling! Book an Ola Auto and enjoy a ride right to your doorstep 🏠.  🚙<b> Cabs </b>   <b> 1. Ola Mini 🚗</b>  Perfect for quick errands 🛍️ or longer journeys 🚗, Ola Mini offers a comfortable and economical ride.  <b> 2. Ola Prime Sedan 🚘</b>   Want a spacious ride with a premium experience? Relax in the comfort of an Ola Prime Sedan.  <b> 3. Ola Prime Plus 🚙</b>   Experience the comfort with Ola Prime Plus, featuring top-notch sedans, exceptional driver-partners, fast ride allotment, and no cancellation worries.  <b> 4. Ola Prime SUV 🚐 </b>   Need extra space? Ola Prime SUV provides more seats, extra legroom, and ample boot space for everyone 👨‍👩‍👦‍👦.  ⏰ <b> Ola Rentals </b>   Looking for a Car Rental app to get a cab for a few hours? 🕒. Use Ola Rentals to make multiple stops effortlessly🚗.  🌆 <b> Ola Outstation Cabs</b>   Traveling between cities 🛣️? Leave the driving to us with our comfortable intercity taxis 🚖.  📦 <b> Ola Parcel </b>   Sending or receiving packages 📦 within the city? Use Ola Parcel for quick and cost-effective delivery—no need for another app 🚚!  🍔 <b> Food Delivery </b>   Foodie at heart❤️? Get your favorite meals delivered🍕 to your door with the Ola app! Enjoy endless options at great prices🛵.  <b> How to book a ride on the Ola App? </b>    📍 Set your pickup location (e.g., Home, Office).    🏁 Enter your destination.    💳 Choose from various payment options, including Cash, Ola Money Wallet, PhonePe, Amazon Pay, UPI, and Credit/Debit Card.    🚖 Select the ride option that best suits your needs.👀 Track your ride in real-time.<b> Benefits of booking with Ola Cabs </b>    <b>🔑 Secure OTP: </b> Your safety starts with a one-time password for every ride 🔐<b>🕒 Schedule a Ride: </b> Plan ahead by scheduling your cab in advance from anywhere 🗓️ <b>🚨 SOS Safety Feature: </b> An emergency call option is available right after booking 📞. Press the emergency button to connect instantly with our Safety Response team.    <b>👥 Emergency Contacts: </b> Add up to 5 emergency contacts to share ride tracking and driver details via SMS.     <b>💼 Corporate Rides: </b> Simplify business travel by tagging your work-related trips as Ola Corporate rides.     <b>👪 Share your ride: </b> On your journey, keep your loved ones in the loop with our 'Share Your Ride' feature 🚗! We're all about safety, adding new features so both riders and drivers can relax and enjoy a worry-free experience 🌟Have questions about the Ola app? For more information, visit our <a href=""https://www.google.com/url?q=https%3A%2F%2Fhelp.olacabs.com%2Fsupport%2Fhome&sa=D&sntz=1&usg=AOvVaw16jVgKLqzE_Nb_rYKHI4V3"">help page</a> or reach out to us at <a href=""mailto:support@olacabs.com"">support@olacabs.com</a> 📧.    Stay in the loop with our latest offers and updates! Connect with us online 🌐:   📱 <b> Follow us on </b>    🐦 Twitter <a href=""https://www.google.com/url?q=https%3A%2F%2Ftwitter.com%2FOlacabs&sa=D&sntz=1&usg=AOvVaw0DRxQJnK5C5M2QOXAHpaQU"">https://twitter.com/Olacabs</a>     👍 Facebook <a href=""https://www.google.com/url?q=https%3A%2F%2Ffacebook.com%2FOlacabs&sa=D&sntz=1&usg=AOvVaw35nvJsJi4umcoDe6droPDO"">https://facebook.com/Olacabs</a>    📸 Instagram <a href=""https://www.google.com/url?q=https%3A%2F%2Finstagram.com%2Folacabs&sa=D&sntz=1&usg=AOvVaw1pycmUjj_Mib2rE-_GLD8F"">https://instagram.com/olacabs</a>     💼 LinkedIn: <a href=""https://www.google.com/url?q=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fola-cab%2F&sa=D&sntz=1&usg=AOvVaw19gzODi3EBbkFKR0NX3Jo_"">https://www.linkedin.com/company/ola-cab/</a>",211349888,USD,0,False,Ola (ANI TECHNOLOGIES PRIVATE LIMITED),Ola+(ANI+TECHNOLOGIES+PRIVATE+LIMITED),support@olacabs.com,http://www.olacabs.com,,MAPS_AND_NAVIGATION,Maps & Navigation,Everyone,False,"Jun 1, 2012",Maps & Navigation,MAPS_AND_NAVIGATION
ru.dublgis.dgismobile,2GIS: Offline map & navigation,"2GIS is a detailed map with GPS-navigation for car drivers and pedestrians, live traffic map, transit schedules, and a full city directory. Use it online or download the map to your device to never get lost without an internet connection. With 2GIS’s maps and navigation, you will feel at home even in an unfamiliar place:— easily find the address, company, phone number, working hours, goods or services;— find out how to get there by car, bus, subway, or follow the navigator on foot;— find an entrance to a building and a parking lot nearby. Accurate maps. Locate districts, buildings, streets, bus stops, subway stations, gas stations, sports grounds, and other objects. GPS-navigation. Considers real-time traffic jams, signs, speed cameras, toll and unpaved roads, builds routes between cities and through several points. There is also a free app for Android Auto. Road events. Reports of accidents, blocked streets, and speed cameras, user comments — everything is right on the map. Public transport. 2GIS knows the timetable and online routes of public transit.Walking routes. Pedestrian navigation paves the way wherever you can go on foot. Works in the background, supports voice guidance. Navigation for trucks. Cargo navigator gets directions for trucks considering the individual characteristics of vehicles and cargo.Friends on the map. Now you can find your friends and kids on the map! 2GIS shows the real-time location of your friends. You decide who to add as friends and who will see your location. Manage your visibility in the settings. Detailed directory. 2GIS shows addresses, entrances, and postal codes. 2GIS knows phone numbers, working hours, social networks, websites, and entrance locations. Users add photos of companies and write reviews. Travel guide. Find out about the main attractions, places with Wi-Fi, and more on the map.A 2GIS Notifications companion app for smart watches on Wear OS. A handy tool for navigating routes on foot, by bike or by public transport from the main 2GIS app: view the map, get manoeuver hints and get vibration alerts when approaching a turn or a destination bus stop. The companion starts automatically when you start navigation on your phone. Available for Wear OS 3.0 or later versions.Everything you need: offline map, navigation, public transport, family locator, and Android Auto support — all in 2GIS.Available maps:Cities of the UAE:Dubai, Sharjah, Abu Dhabi, Al Ain, Ajam, Ras Al Khaimah, Fujairah, Umm Al Quwain, Dibba Al Fujairah, Khor Fakkan, Kalba, Al Salamh, ect. Cities of Russia:Moscow, Saint Petersburg, Novosibirsk, Ekaterinburg, Krasnoyarsk, Chelyabinsk, Ufa, Omsk, Kazan, Perm, Nizhny Novgorod, Sheregesh, etc.Cities of Belarus, Kazakhstan, Uzbekistan, Azerbaijan and Kyrgyzstan: Minsk, Pavlodar, Semey, Aktau, Aktobe, Almaty, Nur-Sultan, Bishkek, Karaganda, Kokshetau, Kostanay, Osh, Baku, Tashkent, etc.Support: dev@2gis.com",130001795,USD,0,False,2GIS,5475543677782911277,dev@2gis.com,https://info.2gis.com,,MAPS_AND_NAVIGATION,Maps & Navigation,Everyone,True,"Mar 9, 2011",Maps & Navigation,MAPS_AND_NAVIGATION
com.aranoah.healthkart.plus,TATA 1mg Online Healthcare App,"<b>About Tata 1mg</b>We are <b>India's leading</b>, & <b>most-trusted online pharmacy & healthcare</b> app. From <b>doctor consultations on chat to online medicine delivery & lab tests at home:</b> we have it all covered for you. We are active in 1000+ cities including Delhi, Gurgaon, Noida, Mumbai, Pune, Ahmedabad, Lucknow, Bangalore, Kolkata & many more. At Tata 1mg you can:- Order Medicines Online- Book Lab Tests - Consult Doctors Online- Read Health Tips- View Medicine Information- Set Medicine RemindersGet medicines & health products <b>delivered at home</b> within same day or next day delivery. Download the Tata 1mg app now. <b>Your Favourite Online Pharmacy:</b>2 lakh+ <b>allopathy medicines</b> available at the best prices on our <b>medicine app.</b> It’s your one-stop destination for Homeopathy & Ayurvedic medicines, health supplements, personal hygiene & more. Choose from a variety of brands like <b>Dabur, Himalaya, SBL Homeopathy, Organic India, Accu-Chek, OneTouch & more.</b>Don't want to go through the hassle of adding each medicine separately? Simply upload your list of medicines on our app & we will place your order for you.Now, avail <b>best discounts</b> & savings on medical bills. Check all our offers here.All products sold on our <b>pharmacy app</b> come with 100% genuine guarantee.<b>Book Lab Tests & Health Check-ups:</b>Book health check-ups & <b>lab tests from the comfort of your home</b> at best prices. At Tata 1mg, you can make <b>bookings for over 2,000 tests</b>. Get tested by 120+ top verified labs such as <b>Dr Lal Path Labs, SRL Diagnostics, Thyrocare</b> & more. Free home sample-collection & access report online.Get best discounts on diagnostic services like <b>blood tests, thyroid tests, diabetes tests</b> & more.<b>Consult India’s Best Doctors Online for Free:</b>Our health app allows you to consult doctors online from the comfort of your home. Chat privately with our registered medical specialists. Find doctors & book appointments from all specialties like <b>General Physicians, Gynaecologists, Dermatologists, Urologists, Gastroenterologists, Pediatricians & Neurologists.</b>View Medicine Information:Besides being an <b>online pharmacy app,</b> we provide <b>accurate, authoritative & trustworthy information on medicines</b> to help people use their medicines safely. We provide other medicine information like treatment uses, side effects, usage recommendations, safety warnings, expert advice & answers to patient FAQs.<b>Read Regular Health Tips:</b>Get personal & useful health tips written by expert doctors. Read about Ayurveda & its benefits, maintaining personal hygiene, early warning symptoms of various diseases & several other relevant topics.<b>Awards & Recognition:</b>At Tata 1mg, our goal is to make healthcare<b> understandable, accessible & affordable</b>. We set out on our journey in 2015, & have come a long way since then. We have been conferred with prestigious titles like:BML Munjal Award for 'Business Excellence through Learning & Development'Best Online Pharmacy in India Award Top 50 venture in The Smart CEO-Startup50 India. India's only ISO/IEC 27001 & LegitScript certified online healthcare platformVC Circle Award for the ""Most promising Healthcare startup”Ranked Top App in Medical Category in India - android & iOSRecognized by the Government of India - Ministry of Health & Family Welfare as a m-health initiative that consumers can useWe have been selected as the <b>only company from across the globe for SD#3 ""Health & Well Being for all"" by Unreasonable group, US State Department.</b>",33983294,USD,0,False,Tata 1MG Healthcare Solutions Private Limited,Tata+1MG+Healthcare+Solutions+Private+Limited,android@1mg.com,https://www.1mg.com,"Tata 1MG Healthcare Solutions Private Limited5th Floor, Tower- B, The Presidency Building, 46/4, Mehrauli Gurgaon Road, Sector 14 Gurgaon 122001",MEDICAL,Medical,Everyone,True,"Aug 24, 2012",Medical,MEDICAL
app.bpjs.mobile,Mobile JKN,"Pengembangan aplikasi BPJS Kesehatan Mobile merupakan wujud nyata dari komitmen BPJS Kesehatan dalam memberikan kemudahan akses dan pelayanan yang optimal bagi peserta. Melalui aplikasi ini, peserta dapat mengakses beragam informasi terkait program Jaminan Kesehatan Nasional yang diselenggarakan oleh BPJS Kesehatan secara cepat dan mudah, dimanapun dan kapanpun.Beragam fitur yang dapat dipergunakan oleh peserta antara lain:Info Program JKNMenampilkan informasi seputar BPJS KesehatanInfo PesertaMencari data kepesertaan melalui nomor kartu, NIK atau No Kartu KeluargaInfo Lokasi Faskes Mencari dan menampilkan peta lokasi fasilitas kesehetan berdasarkan cabang dan lokasi terdekatnyaInfo Iuran Mencari informasi mengenai tagihan pesertaInfo Virtual Account Mencari No Virtual Account peserta berdasarkan NIKPendaftaran Peserta Baru, mendaftarkan diri anda sebagai Peserta Bukan Penerima UpahFitur BUGARmemperoleh data Fitness dengan cara menghubungkan aplikasi mobile JKN dengan fitur HealthConnect melalui akun google penggunaData informasi Kesehatan dan Kebugaran yang Anda berikan secara langsung kepada kami ketika Anda menggunakan Aplikasi kami dan/atau yang terhubung dengan perangkat pintar atau Internet of Things, termasuk tetapi tidak terbatas pada:Aktivitas Kebugaran (Waktu, Langkah, Kalori, Jarak, Ketinggian)Pengukuran Tubuh (Lemak Tubuh, Massa Tulang, Tinggi Badan, Lingkar Pinggul, Massa Tubuh Tanpa Lemak, Laju Metabolisme Basal, Lingkar Pinggang, Berat Badan)Pencatatan Siklus (Lendir Serviks, Posisi Serviks, Menstruasi, Uji Ovulasi, Aktivitas Seksual, Perdarahan Intermenstruasi, Laktasi)Tidur (Sesi Tidur, Tahapan Tidur)Tanda Vital (Suhu Tubuh Basal, Gula Darah, Tekanan Darah, Suhu Tubuh, Detak Jantung, Variabilitas Detak Jantung, Saturasi Oksigen, Laju Pernapasan, Detak Jantung Saat Istirahat)Untuk informasi lebih lanjut silahkan menghubungi Pusat Layanan Informasi BPJS Kesehatan :Call : 165Page : https://www.bpjs-kesehatan.go.idChannel Keluhan : https://sipp.bpjs-kesehatan.go.id/sipp/",65530145,USD,0,False,BPJS Kesehatan,BPJS+Kesehatan,carecenter@bpjs-kesehatan.go.id,https://www.bpjs-kesehatan.go.id,,MEDICAL,Medical,Everyone,False,"Apr 17, 2016",Medical,MEDICAL
com.phonegap.rxpal,PharmEasy: Doorstep Healthcare,"<b>PharmEasy is one of India's top online pharmacy apps</b>You can now…Spend time with your parents, we’ll deliver their medicines.Stay with your baby, we’ll deliver the diapers.Play with your pet, we’ll deliver its treats.Fast comfortably, we’ll collect your lab test samples at home.Family sticks by you in sickness, health and everything else!That’s what our healthcare app is - your Phar-mily🤗Order medicines online & get it delivered to your home🏠in 24-48 hours* in select cities. With a simple health app download, you can take care of your family’s healthcare needs, that too with added discounts.PharmEasy App is made in India and is a part of 4 crore+ families 👪 - For ordering medicines online & booking diagnostic health tests.PharmEasy is an online medicine delivery app, where you can buy healthcare products, OTC products, & medical equipment, and medicine online. Book diagnostic tests online, including🩸blood tests, lab test online, full body checkup & other preventive health checkups. No need to look for “lab test near by” the next time  - simply go to the app and book a lab test in seconds. With huge savings on medicines & up to 60% off on other healthcare products & services, PharmEasy is more than just a quick medicine delivery app - it is your complete healthcare partner.<b>💊Place your medicine orders online (including generic medicines)</b>This healthcare, diagnostics, and medicine app lets you order medicines, including generic medicines, exclusively from third party licensed retail pharmacies. Our doorstep medicine delivery is available PAN-India, covering 1200+ cities & 19000+ pin codes.<b>👩‍🔬Diagnostic and lab test app</b>Book lab test and diagnostics health packages conveniently from home with PharmEasy labs. Avail safe, hassle-free at-home sample collection & get your reports within 24-48 hours*.<b>Diagnostic tests & health test packages:</b>- Full Body Health Checkup- Advanced Full Body Checkup- Blood Test- Cholesterol Test- Lipid Profile Test- Liver Function Test- Kidney Function Test- Blood Sugar Test for Diabetes Diagnostics- Thyroid Test- Haemoglobin Test- HIV Test- Cancer Test- Pregnancy Test- Vitamin Test<b>Benefits of Booking a Diagnostic Lab Test from PharmEasy:</b>Tired of standing in long queues to do a health checkup? Don’t worry! You can get your lab tests and health checkup done safely from the comfort of your home. Lab test booking through the PharmEasy app is very user-friendly and convenient. Here are few more reasons to book a lab test with PharmEasy:- NABL certified labs*- Fully automated labs compliant with international quality standards- Up to 80% discount- Choose from 500+ Tests and Packages- Safe home sample collection- Get every step notified via app- Quality testing- Reports within 24-48 hrs*- Presence in all major cities<b>Manage chronic diseases efficiently with PharmEasy</b>PharmEasy offers medicines for chronic illnesses like diabetes, hypertension, asthma, arthritis, and heart disorders. Get the assurance of hygienic packaging, fast delivery, PharmEasy wallet credits, and discounts on every order.<b>🧴Buy Healthcare & OTC Products online:</b>Get diabetic care, sexual wellness, personal care, ayurvedic care, skin care, and women care products delivered to your doorstep. Just order, add to cart, and checkout.<b>Benefits:</b>- Shop ayurvedic, ortho, medical devices, nutrition & supplements products from brands like Patanjali, GSK, Abbott, Accu-Chek, Omron, Dabur, Nestle etc.- Great Discounts- Express deliveryDownload the PharmEasy online medicine app now, the best health app in India,  & make huge savings by ordering medicines online with attractive offers & discounts. Reorder your monthly medicines, track your order, return medicines for free, & access our health blog.Do follow us on social :)https://www.instagram.com/pharmeasyapp/https://www.youtube.com/c/pharmeasyapp/https://www.facebook.com/pharmeasy/",36112124,USD,0,False,Axelia Solutions Private Limited,Axelia+Solutions+Private+Limited,care@pharmeasy.in,https://pharmeasy.in/,"301 B Wing, Raheja Plaza, Opposite R City Mall, LBS Marg, Ghatkopar West, Mumbai – 400086, Maharashtra, India",MEDICAL,Medical,Everyone,False,"Mar 6, 2015",Medical,MEDICAL
com.youmusic.magictiles,Magic Tiles 3™ - Piano Game,"🎵 Magic Tiles 3 – The Original Piano Game with Licensed Songs! 🎶Tap the Piano Tiles & Play Along to 45,000+ Songs!Magic Tiles 3 is the original piano game that brings you an ever-growing collection of licensed songs from popular artists! Whether you're a piano lover or a fan of music games, rhythm games, and song games, this game has something for you. Updated frequently, our song list ensures there’s always new music to enjoy.🎹 Why You’ll Love Magic Tiles 3🎼 45,000+ Songs & Counting – Play hit songs from top artists across genres like pop, EDM, disco, violin, and hip-hop. New songs are added regularly for music lovers!🎹 Perfect for Piano Lovers – Enjoy a collection of unique piano songs, designed to challenge your skills and deliver a satisfying piano game experience.🔥 Multiple Difficulty Levels – Whether you’re a casual player or love hard challenges, you can push your limits and try to hit the highest score. Do you have what it takes to master the fastest beats?🌍 Online Mode & Beat Battles – Compete with friends and players worldwide in thrilling real-time beat battles.🎁 Exciting Rewards & Unlockables – Keep playing, earn gifts, and unlock new songs and challenges.🎨 Vibrant Graphics & Smooth Gameplay – Enjoy an immersive music piano game with stunning visuals and a seamless experience.📩 Need Help?Email: magictiles3.support@amanotes.comOr visit Settings > FAQ & Support in the game.🔗 Terms of Use: amanotes.com/terms-and-conditions🔐 Privacy Policy: amanotes.com/privacy-policy🎶 Download Magic Tiles 3 now and enjoy the best piano game with real licensed music! 🎶",707676452,USD,0,True,AMANOTES PTE LTD,6093352993398167860,support@amanotes.com,https://amanotes.com/,"#24-09 SBF Center, 160 Robinson Road, Singapore 068914",GAME_MUSIC,Music,Everyone 10+,True,"Feb 24, 2017",Music,GAME_MUSIC
com.youmusic.magictiles,Magic Tiles 3™ - Piano Game,"🎵 Magic Tiles 3 – The Original Piano Game with Licensed Songs! 🎶Tap the Piano Tiles & Play Along to 45,000+ Songs!Magic Tiles 3 is the original piano game that brings you an ever-growing collection of licensed songs from popular artists! Whether you're a piano lover or a fan of music games, rhythm games, and song games, this game has something for you. Updated frequently, our song list ensures there’s always new music to enjoy.🎹 Why You’ll Love Magic Tiles 3🎼 45,000+ Songs & Counting – Play hit songs from top artists across genres like pop, EDM, disco, violin, and hip-hop. New songs are added regularly for music lovers!🎹 Perfect for Piano Lovers – Enjoy a collection of unique piano songs, designed to challenge your skills and deliver a satisfying piano game experience.🔥 Multiple Difficulty Levels – Whether you’re a casual player or love hard challenges, you can push your limits and try to hit the highest score. Do you have what it takes to master the fastest beats?🌍 Online Mode & Beat Battles – Compete with friends and players worldwide in thrilling real-time beat battles.🎁 Exciting Rewards & Unlockables – Keep playing, earn gifts, and unlock new songs and challenges.🎨 Vibrant Graphics & Smooth Gameplay – Enjoy an immersive music piano game with stunning visuals and a seamless experience.📩 Need Help?Email: magictiles3.support@amanotes.comOr visit Settings > FAQ & Support in the game.🔗 Terms of Use: amanotes.com/terms-and-conditions🔐 Privacy Policy: amanotes.com/privacy-policy🎶 Download Magic Tiles 3 now and enjoy the best piano game with real licensed music! 🎶",707676452,USD,0,True,AMANOTES PTE LTD,6093352993398167860,support@amanotes.com,https://amanotes.com/,"#24-09 SBF Center, 160 Robinson Road, Singapore 068914",GAME_MUSIC,Music,Everyone 10+,True,"Feb 24, 2017",Performance,
